fecha_corte,fecha_mes,producto_id,almacen_id,stock_unidades,stock_valorizado,stock_seguridad,stock_maximo,sobrestock_unidades,sobrestock_valorizado,estado_stock
2024-10-31,2024-10-01,PROD003,ALM03,11902.3,305889.11,2865.25,14837.89,0,0.0,Normal
2024-10-31,2024-10-01,PROD003,ALM04,17729.92,455658.94,4268.13,22102.83,0,0.0,Normal
2024-10-31,2024-10-01,PROD003,ALM05,17706.58,455059.11,4262.51,22073.73,0,0.0,Normal
2024-10-31,2024-10-01,PROD004,ALM01,10616.67,269663.42,3187.41,16506.25,0,0.0,Normal
2024-10-31,2024-10-01,PROD004,ALM02,10586.86,268906.24,3178.47,16459.91,0,0.0,Normal
2024-10-31,2024-10-01,PROD004,ALM03,8784.04,223114.62,2637.21,13656.98,0,0.0,Normal
2024-10-31,2024-10-01,PROD004,ALM04,8888.69,225772.73,2668.63,13819.68,0,0.0,Normal
2024-10-31,2024-10-01,PROD004,ALM05,10001.74,254044.2,3002.8,15550.19,0,0.0,Normal
2024-10-31,2024-10-01,PROD005,ALM01,6199.44,168004.82,2521.46,13057.56,0,0.0,Normal
2024-10-31,2024-10-01,PROD005,ALM02,5399.41,146324.01,2196.07,11372.49,0,0.0,Normal
2024-10-31,2024-10-01,PROD005,ALM03,5138.23,139246.03,2089.84,10822.39,0,0.0,Normal
2024-10-31,2024-10-01,PROD005,ALM04,4286.58,116166.32,1743.45,9028.6,0,0.0,Normal
2024-10-31,2024-10-01,PROD005,ALM05,4739.08,128429.07,1927.5,9981.68,0,0.0,Normal
2024-10-31,2024-10-01,PROD006,ALM01,6017.3,117337.35,1848.75,9573.88,0,0.0,Normal
2024-10-31,2024-10-01,PROD006,ALM02,10122.16,197382.12,3109.92,16104.95,0,0.0,Normal
2024-10-31,2024-10-01,PROD006,ALM03,5281.89,102996.86,1622.8,8403.79,0,0.0,Normal
2024-10-31,2024-10-01,PROD006,ALM04,8154.39,159010.61,2505.35,12974.11,0,0.0,Normal
2024-10-31,2024-10-01,PROD006,ALM05,9746.95,190065.53,2994.64,15507.97,0,0.0,Normal
2024-10-31,2024-10-01,PROD007,ALM01,3143.02,77946.9,1099.14,5691.99,0,0.0,Normal
2024-10-31,2024-10-01,PROD007,ALM02,3468.6,86021.28,1213.0,6281.62,0,0.0,Normal
2024-10-31,2024-10-01,PROD007,ALM03,3742.56,92815.49,1308.81,6777.76,0,0.0,Normal
2024-10-31,2024-10-01,PROD007,ALM04,3795.64,94131.87,1327.37,6873.89,0,0.0,Normal
2024-10-31,2024-10-01,PROD007,ALM05,3624.79,89894.79,1267.62,6564.47,0,0.0,Normal
2024-10-31,2024-10-01,PROD008,ALM01,6542.2,138694.64,2936.84,15208.66,0,0.0,Normal
2024-10-31,2024-10-01,PROD008,ALM02,3748.52,79468.62,1682.74,8714.18,0,0.0,Normal
2024-10-31,2024-10-01,PROD008,ALM03,5071.65,107518.98,2276.7,11790.06,0,0.0,Normal
2024-10-31,2024-10-01,PROD008,ALM04,3492.81,74047.57,1567.95,8119.74,0,0.0,Normal
2024-10-31,2024-10-01,PROD008,ALM05,5872.3,124492.76,2636.12,13651.33,0,0.0,Normal
2024-10-31,2024-10-01,PROD009,ALM01,1976.49,488193.03,991.95,5136.89,0,0.0,Normal
2024-10-31,2024-10-01,PROD009,ALM02,1017.87,251413.89,510.85,2645.45,0,0.0,Normal
2024-10-31,2024-10-01,PROD009,ALM03,945.08,233434.76,474.31,2456.26,0,0.0,Normal
2024-10-31,2024-10-01,PROD009,ALM04,1681.49,415328.03,843.9,4370.2,0,0.0,Normal
2024-10-31,2024-10-01,PROD009,ALM05,1287.69,318059.43,646.26,3346.71,0,0.0,Normal
2024-10-31,2024-10-01,PROD010,ALM01,796.42,187158.7,415.28,2150.56,0,0.0,Normal
2024-10-31,2024-10-01,PROD010,ALM02,1121.62,263580.7,584.85,3028.7,0,0.0,Normal
2024-10-31,2024-10-01,PROD010,ALM03,1231.69,289447.15,642.25,3325.92,0,0.0,Normal
2024-10-31,2024-10-01,PROD010,ALM04,1497.31,351867.85,780.75,4043.17,0,0.0,Normal
2024-10-31,2024-10-01,PROD010,ALM05,841.12,197663.2,438.59,2271.27,0,0.0,Normal
2024-10-31,2024-10-01,PROD011,ALM01,717.6,204516.0,369.7,1914.51,0,0.0,Normal
2024-10-31,2024-10-01,PROD011,ALM02,1079.88,307765.8,556.34,2881.06,0,0.0,Normal
2024-10-31,2024-10-01,PROD011,ALM03,721.66,205673.1,371.79,1925.35,0,0.0,Normal
2024-10-31,2024-10-01,PROD011,ALM04,669.95,190935.75,345.15,1787.38,0,0.0,Normal
2024-10-31,2024-10-01,PROD011,ALM05,546.5,155752.5,281.55,1458.03,0,0.0,Normal
2024-10-31,2024-10-01,PROD012,ALM01,1164.44,353989.76,309.67,1603.62,0,0.0,Normal
2024-10-31,2024-10-01,PROD012,ALM02,1196.9,363857.6,318.3,1648.32,0,0.0,Normal
2024-10-31,2024-10-01,PROD012,ALM03,1169.15,355421.6,310.92,1610.1,0,0.0,Normal
2024-10-31,2024-10-01,PROD012,ALM04,1078.39,327830.56,286.78,1485.12,0,0.0,Normal
2024-10-31,2024-10-01,PROD012,ALM05,656.36,199533.44,174.55,903.92,0,0.0,Normal
2024-10-31,2024-10-01,PROD013,ALM01,998.97,177816.66,231.74,1200.09,0,0.0,Normal
2024-10-31,2024-10-01,PROD013,ALM02,685.54,122026.12,159.03,823.55,0,0.0,Normal
2024-10-31,2024-10-01,PROD013,ALM03,1015.19,180703.82,235.5,1219.57,0,0.0,Normal
2024-10-31,2024-10-01,PROD013,ALM04,757.1,134763.8,175.63,909.52,0,0.0,Normal
2024-10-31,2024-10-01,PROD013,ALM05,682.24,121438.72,158.27,819.59,0,0.0,Normal
2024-10-31,2024-10-01,PROD014,ALM01,2351.37,467922.63,380.71,1971.51,379.86,75592.14,Sobrestock
2024-10-31,2024-10-01,PROD014,ALM02,2245.93,446940.07,363.63,1883.1,362.83,72203.17,Sobrestock
2024-10-31,2024-10-01,PROD014,ALM03,1973.63,392752.37,319.55,1654.79,318.84,63449.16,Sobrestock
2024-10-31,2024-10-01,PROD014,ALM04,2348.48,467347.52,380.24,1969.08,379.4,75500.6,Sobrestock
2024-10-31,2024-10-01,PROD014,ALM05,2411.18,479824.82,390.39,2021.65,389.53,77516.47,Sobrestock
2024-10-31,2024-10-01,PROD015,ALM01,990.94,225934.32,184.57,955.83,35.11,8005.08,Sobrestock
2024-10-31,2024-10-01,PROD015,ALM02,1135.13,258809.64,211.43,1094.9,40.23,9172.44,Sobrestock
2024-10-31,2024-10-01,PROD015,ALM03,1471.72,335552.16,274.12,1419.57,52.15,11890.2,Sobrestock
2024-10-31,2024-10-01,PROD015,ALM04,1236.89,282010.92,230.38,1193.06,43.83,9993.24,Sobrestock
2024-10-31,2024-10-01,PROD015,ALM05,1131.99,258093.72,210.85,1091.88,40.11,9145.08,Sobrestock
2024-10-31,2024-10-01,PROD016,ALM01,513.63,139707.36,217.11,1124.31,0,0.0,Normal
2024-10-31,2024-10-01,PROD016,ALM02,468.07,127315.04,197.85,1024.6,0,0.0,Normal
2024-10-31,2024-10-01,PROD016,ALM03,273.94,74511.68,115.79,599.65,0,0.0,Normal
2024-10-31,2024-10-01,PROD016,ALM04,483.08,131397.76,204.19,1057.44,0,0.0,Normal
2024-10-31,2024-10-01,PROD016,ALM05,314.7,85598.4,133.02,688.86,0,0.0,Normal
2024-10-31,2024-10-01,PROD017,ALM01,447.79,128067.94,94.62,490.02,0,0.0,Normal
2024-10-31,2024-10-01,PROD017,ALM02,638.65,182653.9,134.95,698.87,0,0.0,Normal
2024-10-31,2024-10-01,PROD017,ALM03,793.28,226878.08,167.63,868.08,0,0.0,Normal
2024-10-31,2024-10-01,PROD017,ALM04,630.41,180297.26,133.21,689.85,0,0.0,Normal
2024-10-31,2024-10-01,PROD017,ALM05,504.13,144181.18,106.53,551.66,0,0.0,Normal
2024-10-31,2024-10-01,PROD018,ALM01,273.68,97156.4,43.66,226.12,47.56,16883.8,Sobrestock
2024-10-31,2024-10-01,PROD018,ALM02,188.89,67055.95,30.14,156.06,32.83,11654.65,Sobrestock
2024-10-31,2024-10-01,PROD018,ALM03,249.05,88412.75,39.73,205.77,43.28,15364.4,Sobrestock
2024-10-31,2024-10-01,PROD018,ALM04,197.7,70183.5,31.54,163.34,34.36,12197.8,Sobrestock
2024-10-31,2024-10-01,PROD018,ALM05,263.17,93425.35,41.99,217.44,45.73,16234.15,Sobrestock
2024-10-31,2024-10-01,PROD019,ALM01,2864.98,88814.38,362.4,1876.72,988.26,30636.06,Sobrestock
2024-10-31,2024-10-01,PROD019,ALM02,2807.63,87036.53,355.15,1839.16,968.47,30022.57,Sobrestock
2024-10-31,2024-10-01,PROD019,ALM03,2792.67,86572.77,353.26,1829.36,963.31,29862.61,Sobrestock
2024-10-31,2024-10-01,PROD019,ALM04,2864.07,88786.17,362.29,1876.13,987.94,30626.14,Sobrestock
2024-10-31,2024-10-01,PROD019,ALM05,2394.69,74235.39,302.91,1568.66,826.03,25606.93,Sobrestock
2024-10-31,2024-10-01,PROD020,ALM01,979.26,27419.28,378.76,1961.44,0,0.0,Normal
2024-10-31,2024-10-01,PROD020,ALM02,795.37,22270.36,307.64,1593.11,0,0.0,Normal
2024-10-31,2024-10-01,PROD020,ALM03,495.09,13862.52,191.49,991.67,0,0.0,Normal
2024-10-31,2024-10-01,PROD020,ALM04,811.36,22718.08,313.82,1625.15,0,0.0,Normal
2024-10-31,2024-10-01,PROD020,ALM05,660.25,18487.0,255.38,1322.49,0,0.0,Normal
2024-10-31,2024-10-01,PROD021,ALM01,1346.0,55186.0,406.63,2105.74,0,0.0,Normal
2024-10-31,2024-10-01,PROD021,ALM02,1269.36,52043.76,383.47,1985.85,0,0.0,Normal
2024-10-31,2024-10-01,PROD021,ALM03,936.51,38396.91,282.92,1465.11,0,0.0,Normal
2024-10-31,2024-10-01,PROD021,ALM04,1153.57,47296.37,348.49,1804.7,0,0.0,Normal
2024-10-31,2024-10-01,PROD021,ALM05,1482.24,60771.84,447.78,2318.88,0,0.0,Normal
2024-10-31,2024-10-01,PROD022,ALM01,1837.48,71661.72,451.34,2337.29,0,0.0,Normal
2024-10-31,2024-10-01,PROD022,ALM02,932.4,36363.6,229.02,1186.02,0,0.0,Normal
2024-10-31,2024-10-01,PROD022,ALM03,197.05,7684.95,291.81,1511.14,0,0.0,Critico
2024-10-31,2024-10-01,PROD022,ALM04,1740.56,67881.84,427.53,2214.01,0,0.0,Normal
2024-10-31,2024-10-01,PROD022,ALM05,1341.1,52302.9,329.41,1705.89,0,0.0,Normal
2024-10-31,2024-10-01,PROD023,ALM01,827.54,28136.36,172.59,893.76,0,0.0,Normal
2024-10-31,2024-10-01,PROD023,ALM02,818.05,27813.7,170.61,883.51,0,0.0,Normal
2024-10-31,2024-10-01,PROD023,ALM03,133.83,4550.22,201.81,1045.09,0,0.0,Critico
2024-10-31,2024-10-01,PROD023,ALM04,879.4,29899.6,183.4,949.77,0,0.0,Normal
2024-10-31,2024-10-01,PROD023,ALM05,792.97,26960.98,165.38,856.42,0,0.0,Normal
2024-10-31,2024-10-01,PROD024,ALM01,457.31,15091.23,113.84,589.55,0,0.0,Normal
2024-10-31,2024-10-01,PROD024,ALM02,358.86,11842.38,89.33,462.63,0,0.0,Normal
2024-10-31,2024-10-01,PROD024,ALM03,357.1,11784.3,88.9,460.36,0,0.0,Normal
2024-10-31,2024-10-01,PROD024,ALM04,450.77,14875.41,112.21,581.11,0,0.0,Normal
2024-10-31,2024-10-01,PROD024,ALM05,624.31,20602.23,155.42,804.84,0,0.0,Normal
2024-10-31,2024-10-01,PROD025,ALM01,220.74,3862.95,37.4,193.7,27.04,473.2,Sobrestock
2024-10-31,2024-10-01,PROD025,ALM02,324.92,5686.1,55.06,285.11,39.81,696.68,Sobrestock
2024-10-31,2024-10-01,PROD025,ALM03,202.02,3535.35,34.23,177.27,24.75,433.12,Sobrestock
2024-10-31,2024-10-01,PROD025,ALM04,249.48,4365.9,42.27,218.91,30.57,534.98,Sobrestock
2024-10-31,2024-10-01,PROD025,ALM05,192.37,3366.47,32.6,168.81,23.56,412.3,Sobrestock
2024-10-31,2024-10-01,PROD026,ALM01,357.35,7861.7,84.29,436.5,0,0.0,Normal
2024-10-31,2024-10-01,PROD026,ALM02,216.57,4764.54,51.08,264.54,0,0.0,Normal
2024-10-31,2024-10-01,PROD026,ALM03,273.31,6012.82,64.47,333.84,0,0.0,Normal
2024-10-31,2024-10-01,PROD026,ALM04,383.81,8443.82,90.53,468.83,0,0.0,Normal
2024-10-31,2024-10-01,PROD026,ALM05,299.18,6581.96,70.57,365.45,0,0.0,Normal
2024-10-31,2024-10-01,PROD027,ALM01,172.32,5255.76,41.78,216.36,0,0.0,Normal
2024-10-31,2024-10-01,PROD027,ALM02,157.22,4795.21,38.12,197.39,0,0.0,Normal
2024-10-31,2024-10-01,PROD027,ALM03,124.4,3794.2,30.16,156.2,0,0.0,Normal
2024-10-31,2024-10-01,PROD027,ALM04,145.16,4427.38,35.2,182.26,0,0.0,Normal
2024-10-31,2024-10-01,PROD027,ALM05,103.89,3168.64,25.19,130.44,0,0.0,Normal
2024-10-31,2024-10-01,PROD028,ALM01,162.33,5843.88,39.46,204.33,0,0.0,Normal
2024-10-31,2024-10-01,PROD028,ALM02,183.91,6620.76,44.7,231.49,0,0.0,Normal
2024-10-31,2024-10-01,PROD028,ALM03,214.52,7722.72,52.14,270.02,0,0.0,Normal
2024-10-31,2024-10-01,PROD028,ALM04,206.84,7446.24,50.27,260.35,0,0.0,Normal
2024-10-31,2024-10-01,PROD028,ALM05,176.79,6364.44,42.97,222.54,0,0.0,Normal
2024-10-31,2024-10-01,PROD029,ALM01,129.15,5553.45,15.45,80.02,49.13,2112.59,Sobrestock
2024-10-31,2024-10-01,PROD029,ALM02,184.11,7916.73,22.03,114.08,70.03,3011.29,Sobrestock
2024-10-31,2024-10-01,PROD029,ALM03,120.68,5189.24,14.44,74.78,45.9,1973.7,Sobrestock
2024-10-31,2024-10-01,PROD029,ALM04,211.09,9076.87,25.26,130.8,80.29,3452.47,Sobrestock
2024-10-31,2024-10-01,PROD029,ALM05,168.05,7226.15,20.11,104.13,63.92,2748.56,Sobrestock
2024-10-31,2024-10-01,PROD030,ALM01,100.13,3905.07,18.23,94.41,5.72,223.08,Sobrestock
2024-10-31,2024-10-01,PROD030,ALM02,211.45,8246.55,38.5,199.37,12.08,471.12,Sobrestock
2024-10-31,2024-10-01,PROD030,ALM03,218.89,8536.71,39.85,206.39,12.5,487.5,Sobrestock
2024-10-31,2024-10-01,PROD030,ALM04,157.16,6129.24,28.61,148.18,8.98,350.22,Sobrestock
2024-10-31,2024-10-01,PROD030,ALM05,145.81,5686.59,26.55,137.48,8.33,324.87,Sobrestock
2024-10-31,2024-10-01,PROD031,ALM01,94.76,7391.28,19.52,101.08,0,0.0,Normal
2024-10-31,2024-10-01,PROD031,ALM02,149.17,11635.26,30.73,159.11,0,0.0,Normal
2024-10-31,2024-10-01,PROD031,ALM03,132.78,10356.84,27.35,141.63,0,0.0,Normal
2024-10-31,2024-10-01,PROD031,ALM04,89.11,6950.58,18.35,95.05,0,0.0,Normal
2024-10-31,2024-10-01,PROD031,ALM05,151.42,11810.76,31.19,161.52,0,0.0,Normal
2024-10-31,2024-10-01,PROD032,ALM01,623.23,22436.28,60.15,311.49,311.74,11222.64,Sobrestock
2024-10-31,2024-10-01,PROD032,ALM02,434.99,15659.64,41.98,217.41,217.58,7832.88,Sobrestock
2024-10-31,2024-10-01,PROD032,ALM03,769.23,27692.28,74.24,384.46,384.77,13851.72,Sobrestock
2024-10-31,2024-10-01,PROD032,ALM04,415.51,14958.36,40.1,207.67,207.84,7482.24,Sobrestock
2024-10-31,2024-10-01,PROD032,ALM05,533.2,19195.2,51.46,266.49,266.71,9601.56,Sobrestock
2024-11-30,2024-11-01,PROD001,ALM01,9231.36,206782.46,2721.51,14093.53,0,0.0,Normal
2024-11-30,2024-11-01,PROD001,ALM02,8654.92,193870.21,2551.57,13213.47,0,0.0,Normal
2024-11-30,2024-11-01,PROD001,ALM03,14756.53,330546.27,4350.39,22528.81,0,0.0,Normal
2024-11-30,2024-11-01,PROD001,ALM04,9151.07,204983.97,2697.84,13970.95,0,0.0,Normal
2024-11-30,2024-11-01,PROD001,ALM05,9420.18,211012.03,2777.17,14381.8,0,0.0,Normal
2024-11-30,2024-11-01,PROD002,ALM01,8251.31,173277.51,4911.17,25432.82,0,0.0,Normal
2024-11-30,2024-11-01,PROD002,ALM02,7023.11,147485.31,4180.14,21647.16,0,0.0,Normal
2024-11-30,2024-11-01,PROD002,ALM03,5952.01,124992.21,3542.63,18345.75,0,0.0,Normal
2024-11-30,2024-11-01,PROD002,ALM04,3870.81,81287.01,2303.9,11930.91,0,0.0,Normal
2024-11-30,2024-11-01,PROD002,ALM05,6927.26,145472.46,4123.09,21351.73,0,0.0,Normal
2024-11-30,2024-11-01,PROD003,ALM01,4103.9,105470.23,1656.6,8578.81,0,0.0,Normal
2024-11-30,2024-11-01,PROD003,ALM02,7138.82,183467.67,2881.69,14923.02,0,0.0,Normal
2024-11-30,2024-11-01,PROD003,ALM03,6036.83,155146.53,2436.85,12619.41,0,0.0,Normal
2024-11-30,2024-11-01,PROD003,ALM04,4750.43,122086.05,1917.58,9930.31,0,0.0,Normal
2024-11-30,2024-11-01,PROD003,ALM05,6798.17,174712.97,2744.18,14210.91,0,0.0,Normal
2024-11-30,2024-11-01,PROD004,ALM01,7186.52,182537.61,2884.38,14936.97,0,0.0,Normal
2024-11-30,2024-11-01,PROD004,ALM02,4491.44,114082.58,1802.68,9335.31,0,0.0,Normal
2024-11-30,2024-11-01,PROD004,ALM03,4931.36,125256.54,1979.25,10249.68,0,0.0,Normal
2024-11-30,2024-11-01,PROD004,ALM04,8142.6,206822.04,3268.11,16924.14,0,0.0,Normal
2024-11-30,2024-11-01,PROD004,ALM05,6351.48,161327.59,2549.23,13201.35,0,0.0,Normal
2024-11-30,2024-11-01,PROD005,ALM01,2815.78,76307.64,1100.14,5697.17,0,0.0,Normal
2024-11-30,2024-11-01,PROD005,ALM02,4355.36,118030.26,1701.66,8812.19,0,0.0,Normal
2024-11-30,2024-11-01,PROD005,ALM03,5164.85,139967.44,2017.94,10450.02,0,0.0,Normal
2024-11-30,2024-11-01,PROD005,ALM04,5376.22,145695.56,2100.52,10877.68,0,0.0,Normal
2024-11-30,2024-11-01,PROD005,ALM05,3853.13,104419.82,1505.44,7796.02,0,0.0,Normal
2024-11-30,2024-11-01,PROD006,ALM01,10228.06,199447.17,3068.86,15892.29,0,0.0,Normal
2024-11-30,2024-11-01,PROD006,ALM02,10075.85,196479.08,3023.19,15655.79,0,0.0,Normal
2024-11-30,2024-11-01,PROD006,ALM03,9565.15,186520.42,2869.95,14862.27,0,0.0,Normal
2024-11-30,2024-11-01,PROD006,ALM04,5158.88,100598.16,1547.89,8015.84,0,0.0,Normal
2024-11-30,2024-11-01,PROD006,ALM05,7304.0,142428.0,2191.51,11348.91,0,0.0,Normal
2024-11-30,2024-11-01,PROD007,ALM01,4163.3,103249.84,869.13,4500.85,0,0.0,Normal
2024-11-30,2024-11-01,PROD007,ALM02,7378.97,182998.46,1540.43,7977.24,0,0.0,Normal
2024-11-30,2024-11-01,PROD007,ALM03,6243.5,154838.8,1303.39,6749.71,0,0.0,Normal
2024-11-30,2024-11-01,PROD007,ALM04,4548.85,112811.48,949.62,4917.66,0,0.0,Normal
2024-11-30,2024-11-01,PROD007,ALM05,3672.41,91075.77,766.65,3970.16,0,0.0,Normal
2024-11-30,2024-11-01,PROD008,ALM01,8390.66,177881.99,1842.56,9541.84,0,0.0,Normal
2024-11-30,2024-11-01,PROD008,ALM02,9517.96,201780.75,2090.11,10823.81,0,0.0,Normal
2024-11-30,2024-11-01,PROD008,ALM03,9184.67,194715.0,2016.93,10444.79,0,0.0,Normal
2024-11-30,2024-11-01,PROD008,ALM04,6053.87,128342.04,1329.41,6884.45,0,0.0,Normal
2024-11-30,2024-11-01,PROD008,ALM05,7553.56,160135.47,1658.74,8589.89,0,0.0,Normal
2024-11-30,2024-11-01,PROD009,ALM01,950.09,234672.23,548.86,2842.33,0,0.0,Normal
2024-11-30,2024-11-01,PROD009,ALM02,310.05,76582.35,586.82,3038.91,0,0.0,Critico
2024-11-30,2024-11-01,PROD009,ALM03,725.26,179139.22,418.98,2169.72,0,0.0,Normal
2024-11-30,2024-11-01,PROD009,ALM04,1029.55,254298.85,594.77,3080.05,0,0.0,Normal
2024-11-30,2024-11-01,PROD009,ALM05,624.73,154308.31,360.9,1868.97,0,0.0,Normal
2024-11-30,2024-11-01,PROD010,ALM01,929.93,218533.55,343.61,1779.39,0,0.0,Normal
2024-11-30,2024-11-01,PROD010,ALM02,1814.33,426367.55,670.39,3471.66,0,0.0,Normal
2024-11-30,2024-11-01,PROD010,ALM03,1419.64,333615.4,524.55,2716.42,0,0.0,Normal
2024-11-30,2024-11-01,PROD010,ALM04,1414.44,332393.4,522.63,2706.48,0,0.0,Normal
2024-11-30,2024-11-01,PROD010,ALM05,970.01,227952.35,358.42,1856.09,0,0.0,Normal
2024-11-30,2024-11-01,PROD011,ALM01,348.42,99299.7,459.68,2380.47,0,0.0,Critico
2024-11-30,2024-11-01,PROD011,ALM02,881.07,251104.95,395.73,2049.32,0,0.0,Normal
2024-11-30,2024-11-01,PROD011,ALM03,1136.12,323794.2,510.28,2642.54,0,0.0,Normal
2024-11-30,2024-11-01,PROD011,ALM04,1066.52,303958.2,479.02,2480.66,0,0.0,Normal
2024-11-30,2024-11-01,PROD011,ALM05,1188.07,338599.95,533.61,2763.36,0,0.0,Normal
2024-11-30,2024-11-01,PROD012,ALM01,1268.15,385517.6,210.31,1089.09,179.06,54434.24,Sobrestock
2024-11-30,2024-11-01,PROD012,ALM02,1152.34,350311.36,191.1,989.63,162.71,49463.84,Sobrestock
2024-11-30,2024-11-01,PROD012,ALM03,1072.93,326170.72,177.93,921.43,151.5,46056.0,Sobrestock
2024-11-30,2024-11-01,PROD012,ALM04,1245.46,378619.84,206.54,1069.6,175.86,53461.44,Sobrestock
2024-11-30,2024-11-01,PROD012,ALM05,1398.64,425186.56,231.95,1201.16,197.48,60033.92,Sobrestock
2024-11-30,2024-11-01,PROD013,ALM01,1443.16,256882.48,249.34,1291.25,151.91,27039.98,Sobrestock
2024-11-30,2024-11-01,PROD013,ALM02,827.29,147257.62,142.94,740.21,87.08,15500.24,Sobrestock
2024-11-30,2024-11-01,PROD013,ALM03,1391.98,247772.44,240.5,1245.46,146.52,26080.56,Sobrestock
2024-11-30,2024-11-01,PROD013,ALM04,834.72,148580.16,144.22,746.86,87.86,15639.08,Sobrestock
2024-11-30,2024-11-01,PROD013,ALM05,707.92,126009.76,122.31,633.4,74.52,13264.56,Sobrestock
2024-11-30,2024-11-01,PROD014,ALM01,888.85,176881.15,233.18,1207.54,0,0.0,Normal
2024-11-30,2024-11-01,PROD014,ALM02,730.81,145431.19,191.72,992.83,0,0.0,Normal
2024-11-30,2024-11-01,PROD014,ALM03,533.27,106120.73,139.9,724.48,0,0.0,Normal
2024-11-30,2024-11-01,PROD014,ALM04,903.45,179786.55,237.01,1227.37,0,0.0,Normal
2024-11-30,2024-11-01,PROD014,ALM05,1141.09,227076.91,299.35,1550.22,0,0.0,Normal
2024-11-30,2024-11-01,PROD015,ALM01,1276.28,290991.84,265.79,1376.4,0,0.0,Normal
2024-11-30,2024-11-01,PROD015,ALM02,1182.13,269525.64,246.18,1274.87,0,0.0,Normal
2024-11-30,2024-11-01,PROD015,ALM03,935.27,213241.56,194.77,1008.64,0,0.0,Normal
2024-11-30,2024-11-01,PROD015,ALM04,844.87,192630.36,175.95,911.15,0,0.0,Normal
2024-11-30,2024-11-01,PROD015,ALM05,751.53,171348.84,156.51,810.49,0,0.0,Normal
2024-11-30,2024-11-01,PROD016,ALM01,495.74,134841.28,124.52,644.85,0,0.0,Normal
2024-11-30,2024-11-01,PROD016,ALM02,399.85,108759.2,100.44,520.11,0,0.0,Normal
2024-11-30,2024-11-01,PROD016,ALM03,553.23,150478.56,138.96,719.62,0,0.0,Normal
2024-11-30,2024-11-01,PROD016,ALM04,634.9,172692.8,159.48,825.87,0,0.0,Normal
2024-11-30,2024-11-01,PROD016,ALM05,430.96,117221.12,108.25,560.58,0,0.0,Normal
2024-11-30,2024-11-01,PROD017,ALM01,401.15,114728.9,118.75,614.94,0,0.0,Normal
2024-11-30,2024-11-01,PROD017,ALM02,248.63,71108.18,73.6,381.13,0,0.0,Normal
2024-11-30,2024-11-01,PROD017,ALM03,355.3,101615.8,105.18,544.66,0,0.0,Normal
2024-11-30,2024-11-01,PROD017,ALM04,246.92,70619.12,73.09,378.52,0,0.0,Normal
2024-11-30,2024-11-01,PROD017,ALM05,327.17,93570.62,96.85,501.54,0,0.0,Normal
2024-11-30,2024-11-01,PROD018,ALM01,158.87,56398.85,54.8,283.77,0,0.0,Normal
2024-11-30,2024-11-01,PROD018,ALM02,115.1,40860.5,39.7,205.6,0,0.0,Normal
2024-11-30,2024-11-01,PROD018,ALM03,166.83,59224.65,57.54,297.99,0,0.0,Normal
2024-11-30,2024-11-01,PROD018,ALM04,96.89,34395.95,33.42,173.07,0,0.0,Normal
2024-11-30,2024-11-01,PROD018,ALM05,119.23,42326.65,41.13,212.97,0,0.0,Normal
2024-11-30,2024-11-01,PROD019,ALM01,943.49,29248.19,243.34,1260.14,0,0.0,Normal
2024-11-30,2024-11-01,PROD019,ALM02,1897.18,58812.58,489.3,2533.9,0,0.0,Normal
2024-11-30,2024-11-01,PROD019,ALM03,1194.42,37027.02,308.05,1595.28,0,0.0,Normal
2024-11-30,2024-11-01,PROD019,ALM04,1059.56,32846.36,273.27,1415.16,0,0.0,Normal
2024-11-30,2024-11-01,PROD019,ALM05,1802.73,55884.63,464.94,2407.74,0,0.0,Normal
2024-11-30,2024-11-01,PROD020,ALM01,804.58,22528.24,220.09,1139.75,0,0.0,Normal
2024-11-30,2024-11-01,PROD020,ALM02,1231.11,34471.08,336.77,1743.97,0,0.0,Normal
2024-11-30,2024-11-01,PROD020,ALM03,1129.51,31626.28,308.98,1600.05,0,0.0,Normal
2024-11-30,2024-11-01,PROD020,ALM04,858.81,24046.68,234.92,1216.57,0,0.0,Normal
2024-11-30,2024-11-01,PROD020,ALM05,983.26,27531.28,268.97,1392.87,0,0.0,Normal
2024-11-30,2024-11-01,PROD021,ALM01,1435.82,58868.62,332.17,1720.19,0,0.0,Normal
2024-11-30,2024-11-01,PROD021,ALM02,1058.86,43413.26,244.97,1268.57,0,0.0,Normal
2024-11-30,2024-11-01,PROD021,ALM03,1661.62,68126.42,384.41,1990.7,0,0.0,Normal
2024-11-30,2024-11-01,PROD021,ALM04,966.91,39643.31,223.69,1158.4,0,0.0,Normal
2024-11-30,2024-11-01,PROD021,ALM05,1539.33,63112.53,356.12,1844.19,0,0.0,Normal
2024-11-30,2024-11-01,PROD022,ALM01,798.49,31141.11,237.35,1229.14,0,0.0,Normal
2024-11-30,2024-11-01,PROD022,ALM02,1283.01,50037.39,381.38,1974.98,0,0.0,Normal
2024-11-30,2024-11-01,PROD022,ALM03,869.13,33896.07,258.35,1337.88,0,0.0,Normal
2024-11-30,2024-11-01,PROD022,ALM04,1040.76,40589.64,309.37,1602.08,0,0.0,Normal
2024-11-30,2024-11-01,PROD022,ALM05,1208.64,47136.96,359.27,1860.51,0,0.0,Normal
2024-11-30,2024-11-01,PROD023,ALM01,305.1,10373.4,122.78,635.83,0,0.0,Normal
2024-11-30,2024-11-01,PROD023,ALM02,622.49,21164.66,250.51,1297.28,0,0.0,Normal
