fecha_mes,planta_id,producto_id,produccion_real,capacidad_instalada,utilizacion_capacidad_pct,costo_produccion,merma
2023-10-01,PLA02,PROD008,10539.25,1140.48,1.35,213550.5,48.43
2023-10-01,PLA03,PROD008,7399.92,984.96,1.35,150875.28,43.04
2023-10-01,PLA01,PROD009,7094.57,3013.2,1.35,1809124.26,61.97
2023-10-01,PLA02,PROD009,5085.24,1964.16,1.35,1264209.3,68.86
2023-10-01,PLA03,PROD009,4055.85,1696.32,1.35,1064023.79,72.76
2023-10-01,PLA01,PROD010,6926.72,3159.0,1.35,1661378.89,54.4
2023-10-01,PLA02,PROD010,5213.21,2059.2,1.35,1264298.2,82.72
2023-10-01,PLA03,PROD010,4451.02,1778.4,1.35,1052064.43,31.83
2023-10-01,PLA01,PROD011,2848.91,1846.8,1.35,794171.69,60.49
2023-10-01,PLA02,PROD011,1775.19,1203.84,1.35,483294.97,8.15
2023-10-01,PLA03,PROD011,1712.46,1039.68,1.35,523438.98,13.77
2023-10-01,PLA01,PROD012,1860.01,1166.4,1.35,545361.1,16.05
2023-10-01,PLA02,PROD012,1141.33,760.32,1.35,347172.71,7.03
2023-10-01,PLA03,PROD012,819.99,656.64,1.2488,259518.05,5.13
2023-10-01,PLA01,PROD013,1589.52,1992.6,0.7977,289492.81,43.55
2023-10-01,PLA02,PROD013,1050.02,1298.88,0.8084,192779.06,21.48
2023-10-01,PLA03,PROD013,781.29,1121.76,0.6965,137447.55,12.91
2023-10-01,PLA01,PROD014,2369.79,2794.5,0.848,497955.11,33.42
2023-10-01,PLA02,PROD014,1401.51,1821.6,0.7694,290603.63,10.14
2023-10-01,PLA03,PROD014,1147.87,1573.2,0.7296,230261.46,14.79
2023-10-01,PLA01,PROD015,1694.92,2551.5,0.6643,368485.01,12.14
2023-10-01,PLA02,PROD015,1165.26,1663.2,0.7006,282484.88,7.2
2023-10-01,PLA03,PROD015,1026.29,1436.4,0.7145,230213.44,24.81
2023-10-01,PLA01,PROD016,1134.85,1749.6,0.6486,308506.73,25.61
2023-10-01,PLA02,PROD016,571.59,1140.48,0.5012,151704.84,4.52
2023-10-01,PLA03,PROD016,596.8,984.96,0.6059,161012.3,4.57
2023-10-01,PLA01,PROD017,649.4,1458.0,0.4454,184120.93,14.7
2023-10-01,PLA02,PROD017,362.37,950.4,0.3813,102733.89,6.99
2023-10-01,PLA03,PROD017,345.26,820.8,0.4206,95121.3,4.61
2023-10-01,PLA01,PROD018,720.87,729.0,0.9888,274023.71,17.48
2023-10-01,PLA02,PROD018,380.12,475.2,0.7999,134130.69,7.35
2023-10-01,PLA03,PROD018,424.95,410.4,1.0355,155801.72,7.58
2023-10-01,PLA01,PROD019,3066.45,1895.4,1.35,95523.53,84.25
2023-10-01,PLA02,PROD019,2173.67,1235.52,1.35,65913.84,39.67
2023-10-01,PLA03,PROD019,2107.31,1067.04,1.35,64439.3,34.31
2023-10-01,PLA01,PROD020,1811.88,1603.8,1.1297,50327.87,9.81
2023-10-01,PLA02,PROD020,994.98,1045.44,0.9517,29897.34,27.4
2023-10-01,PLA03,PROD020,872.4,902.88,0.9662,23238.23,10.82
2023-10-01,PLA01,PROD021,2455.63,1798.2,1.35,101674.02,41.33
2023-10-01,PLA02,PROD021,1558.74,1172.16,1.3298,66961.19,41.57
2023-10-01,PLA03,PROD021,1453.66,1012.32,1.35,60239.4,31.59
2023-10-01,PLA01,PROD022,3343.91,1701.0,1.35,128939.39,42.53
2023-10-01,PLA02,PROD022,2215.17,1108.8,1.35,91777.67,32.97
2023-10-01,PLA03,PROD022,1778.66,957.6,1.35,71652.28,39.25
2023-10-01,PLA01,PROD023,1788.44,1263.6,1.35,61377.84,23.2
2023-10-01,PLA02,PROD023,921.82,823.68,1.1191,30447.37,9.72
2023-10-01,PLA03,PROD023,829.12,711.36,1.1655,28787.6,10.4
2023-10-01,PLA01,PROD024,965.17,923.4,1.0452,30301.01,26.99
2023-10-01,PLA02,PROD024,570.27,601.92,0.9474,18568.62,7.43
2023-10-01,PLA03,PROD024,483.08,519.84,0.9293,16720.36,9.3
2023-10-01,PLA01,PROD032,1343.1,194.4,1.35,48301.09,18.55
2023-10-01,PLA02,PROD032,897.46,126.72,1.35,34717.32,14.15
2023-10-01,PLA03,PROD032,764.73,109.44,1.35,29484.05,10.27
2023-11-01,PLA01,PROD001,28345.0,3280.5,1.35,645685.3,291.47
2023-11-01,PLA02,PROD001,14826.0,2138.4,1.35,350575.77,313.06
2023-11-01,PLA03,PROD001,12700.88,1846.8,1.35,305753.54,168.12
2023-11-01,PLA01,PROD002,31647.17,3645.0,1.35,691823.82,216.05
2023-11-01,PLA02,PROD002,18190.42,2376.0,1.35,377035.08,365.93
2023-11-01,PLA03,PROD002,18212.84,2052.0,1.35,385356.34,127.77
2023-11-01,PLA01,PROD003,19843.71,2551.5,1.35,541499.33,187.94
2023-11-01,PLA02,PROD003,13149.93,1663.2,1.35,363370.37,159.57
2023-11-01,PLA03,PROD003,12827.56,1436.4,1.35,353951.7,222.35
2023-11-01,PLA01,PROD004,18338.99,2138.4,1.35,447406.01,329.76
2023-11-01,PLA02,PROD004,11840.74,1393.92,1.35,324558.24,146.62
2023-11-01,PLA03,PROD004,9052.1,1203.84,1.35,222106.78,69.79
2023-11-01,PLA01,PROD005,11208.69,1701.0,1.35,299882.63,134.41
2023-11-01,PLA02,PROD005,6621.54,1108.8,1.35,188756.04,114.76
2023-11-01,PLA03,PROD005,7277.22,957.6,1.35,207011.98,30.2
2023-11-01,PLA01,PROD006,15231.07,2235.6,1.35,296528.28,314.33
2023-11-01,PLA02,PROD006,10368.08,1457.28,1.35,194880.87,212.44
2023-11-01,PLA03,PROD006,8061.74,1258.56,1.35,163444.3,138.98
2023-11-01,PLA01,PROD007,6719.01,1215.0,1.35,168200.13,100.31
2023-11-01,PLA02,PROD007,4819.51,792.0,1.35,128846.14,59.88
2023-11-01,PLA03,PROD007,3859.86,684.0,1.35,91316.53,21.47
2023-11-01,PLA01,PROD008,12955.27,1749.6,1.35,284403.34,237.92
2023-11-01,PLA02,PROD008,7022.38,1140.48,1.35,144229.98,183.13
2023-11-01,PLA03,PROD008,5669.4,984.96,1.35,116999.71,153.17
2023-11-01,PLA01,PROD009,4825.48,3013.2,1.35,1207483.05,31.51
2023-11-01,PLA02,PROD009,2834.81,1964.16,1.35,708185.08,37.68
2023-11-01,PLA03,PROD009,2092.12,1696.32,1.2333,514325.26,22.38
2023-11-01,PLA01,PROD010,5303.75,3159.0,1.35,1228614.92,133.89
2023-11-01,PLA02,PROD010,3207.48,2059.2,1.35,721571.57,80.82
2023-11-01,PLA03,PROD010,2944.01,1778.4,1.35,721728.41,76.08
2023-11-01,PLA01,PROD011,3305.24,1846.8,1.35,895532.72,45.15
2023-11-01,PLA02,PROD011,2594.6,1203.84,1.35,703183.84,66.9
2023-11-01,PLA03,PROD011,1956.54,1039.68,1.35,590910.87,22.68
2023-11-01,PLA01,PROD012,793.72,1166.4,0.6805,243142.82,17.26
2023-11-01,PLA02,PROD012,411.5,760.32,0.5412,120749.24,1.93
2023-11-01,PLA03,PROD012,405.61,656.64,0.6177,125527.75,11.28
2023-11-01,PLA01,PROD013,1698.55,1992.6,0.8524,305417.17,30.14
2023-11-01,PLA02,PROD013,1259.03,1298.88,0.9693,232843.5,30.58
2023-11-01,PLA03,PROD013,1161.75,1121.76,1.0356,220081.97,19.46
2023-11-01,PLA01,PROD014,2117.64,2794.5,0.7578,431970.49,43.15
2023-11-01,PLA02,PROD014,1342.61,1821.6,0.737,265402.29,26.3
2023-11-01,PLA03,PROD014,1082.4,1573.2,0.688,231918.83,7.12
2023-11-01,PLA01,PROD015,1374.59,2551.5,0.5387,321325.63,9.47
2023-11-01,PLA02,PROD015,1037.22,1663.2,0.6236,242256.89,22.22
2023-11-01,PLA03,PROD015,1015.31,1436.4,0.7068,223801.76,7.24
2023-11-01,PLA01,PROD016,1015.12,1749.6,0.5802,290755.79,10.87
2023-11-01,PLA02,PROD016,689.72,1140.48,0.6048,194071.49,11.78
2023-11-01,PLA03,PROD016,665.04,984.96,0.6752,178899.4,9.06
2023-11-01,PLA01,PROD017,724.33,1458.0,0.4968,210200.63,9.15
2023-11-01,PLA02,PROD017,514.25,950.4,0.5411,152461.3,12.44
2023-11-01,PLA03,PROD017,426.44,820.8,0.5195,119456.83,6.92
2023-11-01,PLA01,PROD018,382.8,729.0,0.5251,136506.45,2.77
2023-11-01,PLA02,PROD018,215.98,475.2,0.4545,75287.34,0.96
2023-11-01,PLA03,PROD018,186.67,410.4,0.4548,66617.89,1.53
2023-11-01,PLA01,PROD019,2498.3,1895.4,1.3181,80820.21,46.61
2023-11-01,PLA02,PROD019,1678.64,1235.52,1.35,51606.83,43.86
2023-11-01,PLA03,PROD019,1407.18,1067.04,1.3188,41921.99,31.67
2023-11-01,PLA01,PROD020,2162.37,1603.8,1.3483,60088.61,26.82
2023-11-01,PLA02,PROD020,1607.15,1045.44,1.35,47001.24,16.51
2023-11-01,PLA03,PROD020,1180.64,902.88,1.3076,35536.78,22.31
2023-11-01,PLA01,PROD021,2658.55,1798.2,1.35,103731.43,34.47
2023-11-01,PLA02,PROD021,1522.42,1172.16,1.2988,66715.31,12.76
2023-11-01,PLA03,PROD021,1372.15,1012.32,1.35,55645.77,34.72
2023-11-01,PLA01,PROD022,2527.66,1701.0,1.35,94718.26,64.29
2023-11-01,PLA02,PROD022,1792.5,1108.8,1.35,68097.94,13.57
2023-11-01,PLA03,PROD022,1375.07,957.6,1.35,51947.91,19.34
2023-11-01,PLA01,PROD023,1724.47,1263.6,1.35,55795.0,44.85
2023-11-01,PLA02,PROD023,1267.97,823.68,1.35,42466.46,32.36
2023-11-01,PLA03,PROD023,1041.19,711.36,1.35,35520.68,24.76
2023-11-01,PLA01,PROD024,1266.13,923.4,1.35,39890.7,21.98
2023-11-01,PLA02,PROD024,900.98,601.92,1.35,32027.1,12.96
2023-11-01,PLA03,PROD024,773.11,519.84,1.35,26829.57,18.73
2023-11-01,PLA01,PROD032,1722.43,194.4,1.35,66000.53,17.94
2023-11-01,PLA02,PROD032,883.23,126.72,1.35,30681.95,4.93
2023-11-01,PLA03,PROD032,797.8,109.44,1.35,29802.39,10.76
2023-12-01,PLA01,PROD001,20765.22,3280.5,1.35,488595.95,472.4
2023-12-01,PLA02,PROD001,14803.02,2138.4,1.35,357240.45,172.04
2023-12-01,PLA03,PROD001,11599.66,1846.8,1.35,275181.68,155.99
2023-12-01,PLA01,PROD002,24363.39,3645.0,1.35,545312.34,433.37
2023-12-01,PLA02,PROD002,14438.01,2376.0,1.35,300012.73,95.07
2023-12-01,PLA03,PROD002,11524.38,2052.0,1.35,230593.33,184.77
2023-12-01,PLA01,PROD003,10128.15,2551.5,1.35,281057.86,94.61
2023-12-01,PLA02,PROD003,7123.95,1663.2,1.35,188897.34,109.91
2023-12-01,PLA03,PROD003,5051.55,1436.4,1.35,136470.65,107.2
2023-12-01,PLA01,PROD004,12295.96,2138.4,1.35,323789.45,280.12
2023-12-01,PLA02,PROD004,9686.89,1393.92,1.35,262824.3,180.96
2023-12-01,PLA03,PROD004,6538.66,1203.84,1.35,174601.29,85.34
2023-12-01,PLA01,PROD005,7552.66,1701.0,1.35,208919.39,141.13
2023-12-01,PLA02,PROD005,5736.0,1108.8,1.35,166317.51,130.5
2023-12-01,PLA03,PROD005,4166.47,957.6,1.35,118402.65,86.89
2023-12-01,PLA01,PROD006,12692.09,2235.6,1.35,248386.44,284.35
2023-12-01,PLA02,PROD006,8072.26,1457.28,1.35,162355.1,109.41
2023-12-01,PLA03,PROD006,6054.11,1258.56,1.35,125730.86,35.59
2023-12-01,PLA01,PROD007,6537.57,1215.0,1.35,161631.51,96.79
2023-12-01,PLA02,PROD007,4013.89,792.0,1.35,98491.11,29.09
2023-12-01,PLA03,PROD007,3912.74,684.0,1.35,96728.02,64.36
2023-12-01,PLA01,PROD008,8135.08,1749.6,1.35,172372.88,44.14
2023-12-01,PLA02,PROD008,5426.44,1140.48,1.35,120860.72,70.77
2023-12-01,PLA03,PROD008,4307.86,984.96,1.35,95795.37,30.21
2023-12-01,PLA01,PROD009,3135.38,3013.2,1.0405,819462.55,36.91
2023-12-01,PLA02,PROD009,1594.53,1964.16,0.8118,384613.69,17.11
2023-12-01,PLA03,PROD009,1429.7,1696.32,0.8428,355029.28,20.21
2023-12-01,PLA01,PROD010,2657.52,3159.0,0.8413,627548.9,68.22
2023-12-01,PLA02,PROD010,1846.27,2059.2,0.8966,452508.23,10.02
2023-12-01,PLA03,PROD010,1737.27,1778.4,0.9769,411177.1,7.27
2023-12-01,PLA01,PROD011,1372.17,1846.8,0.743,417583.97,38.02
2023-12-01,PLA02,PROD011,837.08,1203.84,0.6953,254007.38,10.98
2023-12-01,PLA03,PROD011,763.04,1039.68,0.7339,231734.75,18.51
2023-12-01,PLA01,PROD012,853.9,1166.4,0.7321,256821.22,9.44
2023-12-01,PLA02,PROD012,575.63,760.32,0.7571,188007.74,13.39
2023-12-01,PLA03,PROD012,464.92,656.64,0.708,145000.75,4.54
2023-12-01,PLA01,PROD013,864.92,1992.6,0.4341,160384.92,8.01
2023-12-01,PLA02,PROD013,635.28,1298.88,0.4891,112312.93,10.38
2023-12-01,PLA03,PROD013,470.41,1121.76,0.4193,80165.35,11.43
2023-12-01,PLA01,PROD014,1182.19,2794.5,0.423,246422.46,11.02
2023-12-01,PLA02,PROD014,763.66,1821.6,0.4192,150781.69,20.14
2023-12-01,PLA03,PROD014,660.5,1573.2,0.4198,136656.22,12.43
2023-12-01,PLA01,PROD015,734.97,2551.5,0.2881,163005.03,6.09
2023-12-01,PLA02,PROD015,464.09,1663.2,0.279,111958.28,6.3
2023-12-01,PLA03,PROD015,443.24,1436.4,0.3086,103622.1,4.64
2023-12-01,PLA01,PROD016,817.71,1749.6,0.4674,235482.61,11.0
2023-12-01,PLA02,PROD016,528.1,1140.48,0.4631,146051.54,12.86
2023-12-01,PLA03,PROD016,361.33,984.96,0.3668,100690.81,6.16
2023-12-01,PLA01,PROD017,609.24,1458.0,0.4179,165794.41,9.22
2023-12-01,PLA02,PROD017,444.96,950.4,0.4682,122583.69,4.24
2023-12-01,PLA03,PROD017,414.83,820.8,0.5054,122821.96,8.56
2023-12-01,PLA01,PROD018,275.29,729.0,0.3776,96403.13,4.36
2023-12-01,PLA02,PROD018,142.44,475.2,0.2997,49314.61,1.53
2023-12-01,PLA03,PROD018,146.29,410.4,0.3565,50014.77,3.93
2023-12-01,PLA01,PROD019,1487.5,1895.4,0.7848,47826.97,37.15
2023-12-01,PLA02,PROD019,1020.47,1235.52,0.8259,33804.59,17.29
2023-12-01,PLA03,PROD019,847.6,1067.04,0.7943,25491.44,10.68
2023-12-01,PLA01,PROD020,1172.23,1603.8,0.7309,35140.44,16.81
2023-12-01,PLA02,PROD020,755.56,1045.44,0.7227,21633.18,15.62
2023-12-01,PLA03,PROD020,585.22,902.88,0.6482,16579.77,10.61
2023-12-01,PLA01,PROD021,1376.63,1798.2,0.7656,54926.57,27.51
2023-12-01,PLA02,PROD021,1007.6,1172.16,0.8596,39335.38,21.64
2023-12-01,PLA03,PROD021,738.53,1012.32,0.7295,29317.34,16.72
2023-12-01,PLA01,PROD022,1821.7,1701.0,1.071,76252.43,14.69
2023-12-01,PLA02,PROD022,1050.65,1108.8,0.9476,43183.5,21.75
2023-12-01,PLA03,PROD022,1075.01,957.6,1.1226,42032.16,12.07
2023-12-01,PLA01,PROD023,1235.8,1263.6,0.978,44671.8,15.73
2023-12-01,PLA02,PROD023,821.61,823.68,0.9975,27096.45,20.49
2023-12-01,PLA03,PROD023,799.52,711.36,1.1239,28429.78,15.31
2023-12-01,PLA01,PROD024,553.44,923.4,0.5994,19552.9,7.39
2023-12-01,PLA02,PROD024,403.06,601.92,0.6696,13882.79,7.91
2023-12-01,PLA03,PROD024,351.03,519.84,0.6753,11131.19,8.92
2023-12-01,PLA01,PROD032,1758.75,194.4,1.35,64850.42,22.33
2023-12-01,PLA02,PROD032,1204.46,126.72,1.35,44824.3,5.8
2023-12-01,PLA03,PROD032,1087.36,109.44,1.35,40872.65,11.21
2024-01-01,PLA01,PROD001,16316.69,3280.5,1.35,382789.62,289.32
2024-01-01,PLA02,PROD001,10413.86,2138.4,1.35,244650.11,254.07
2024-01-01,PLA03,PROD001,9264.14,1846.8,1.35,210238.83,177.35
2024-01-01,PLA01,PROD002,15815.63,3645.0,1.35,333230.2,166.32
2024-01-01,PLA02,PROD002,11675.32,2376.0,1.35,241697.62,295.51
2024-01-01,PLA03,PROD002,9563.01,2052.0,1.35,204178.31,96.52
2024-01-01,PLA01,PROD003,9832.89,2551.5,1.35,242643.17,182.16
2024-01-01,PLA02,PROD003,6890.59,1663.2,1.35,185684.82,109.43
2024-01-01,PLA03,PROD003,7170.04,1436.4,1.35,185257.42,60.75
2024-01-01,PLA01,PROD004,7478.38,2138.4,1.35,194672.88,81.68
2024-01-01,PLA02,PROD004,5067.21,1393.92,1.35,130288.34,134.9
2024-01-01,PLA03,PROD004,4952.06,1203.84,1.35,122528.47,104.13
2024-01-01,PLA01,PROD005,8765.8,1701.0,1.35,250119.85,146.88
2024-01-01,PLA02,PROD005,5927.52,1108.8,1.35,172472.85,101.63
2024-01-01,PLA03,PROD005,5110.92,957.6,1.35,142943.47,48.14
2024-01-01,PLA01,PROD006,9168.9,2235.6,1.35,180943.54,163.67
2024-01-01,PLA02,PROD006,5591.52,1457.28,1.35,114292.98,135.62
2024-01-01,PLA03,PROD006,4928.68,1258.56,1.35,93325.98,125.51
2024-01-01,PLA01,PROD007,3753.46,1215.0,1.35,96287.15,47.18
2024-01-01,PLA02,PROD007,2493.27,792.0,1.35,61367.09,60.31
2024-01-01,PLA03,PROD007,2467.46,684.0,1.35,62130.26,42.69
2024-01-01,PLA01,PROD008,9114.73,1749.6,1.35,192617.91,200.83
2024-01-01,PLA02,PROD008,6570.58,1140.48,1.35,145765.32,35.61
2024-01-01,PLA03,PROD008,5791.09,984.96,1.35,120892.72,30.0
2024-01-01,PLA01,PROD009,2215.36,3013.2,0.7352,540646.58,51.77
2024-01-01,PLA02,PROD009,1557.61,1964.16,0.793,389962.81,38.87
2024-01-01,PLA03,PROD009,1284.75,1696.32,0.7574,334276.21,11.88
2024-01-01,PLA01,PROD010,3260.24,3159.0,1.032,822414.38,32.12
2024-01-01,PLA02,PROD010,2197.49,2059.2,1.0672,497014.77,27.36
2024-01-01,PLA03,PROD010,2082.82,1778.4,1.1712,517854.73,36.26
2024-01-01,PLA01,PROD011,1922.01,1846.8,1.0407,573659.56,40.73
2024-01-01,PLA02,PROD011,1197.7,1203.84,0.9949,327388.94,27.4
2024-01-01,PLA03,PROD011,1148.81,1039.68,1.105,337904.6,10.99
2024-01-01,PLA01,PROD012,857.49,1166.4,0.7352,260331.11,14.62
2024-01-01,PLA02,PROD012,599.37,760.32,0.7883,178130.12,9.93
2024-01-01,PLA03,PROD012,630.86,656.64,0.9607,184197.93,8.39
2024-01-01,PLA01,PROD013,721.86,1992.6,0.3623,131437.28,8.95
2024-01-01,PLA02,PROD013,475.96,1298.88,0.3664,90935.35,3.0
2024-01-01,PLA03,PROD013,476.7,1121.76,0.425,88066.78,7.97
2024-01-01,PLA01,PROD014,844.07,2794.5,0.302,168665.17,4.93
2024-01-01,PLA02,PROD014,629.67,1821.6,0.3457,122381.51,11.29
2024-01-01,PLA03,PROD014,563.28,1573.2,0.358,110399.6,7.62
2024-01-01,PLA01,PROD015,672.42,2551.5,0.2635,154329.94,16.54
2024-01-01,PLA02,PROD015,456.09,1663.2,0.2742,104900.66,2.38
2024-01-01,PLA03,PROD015,342.57,1436.4,0.2385,79916.53,3.88
2024-01-01,PLA01,PROD016,603.65,1749.6,0.345,174545.65,4.9
2024-01-01,PLA02,PROD016,396.17,1140.48,0.3474,114896.02,6.42
2024-01-01,PLA03,PROD016,317.52,984.96,0.3224,89997.61,6.8
2024-01-01,PLA01,PROD017,480.31,1458.0,0.3294,133170.09,8.48
2024-01-01,PLA02,PROD017,377.25,950.4,0.3969,112495.21,2.69
2024-01-01,PLA03,PROD017,323.72,820.8,0.3944,94290.61,7.93
2024-01-01,PLA01,PROD018,285.14,729.0,0.3911,106517.28,7.61
2024-01-01,PLA02,PROD018,183.61,475.2,0.3864,67795.04,4.99
2024-01-01,PLA03,PROD018,173.2,410.4,0.422,60553.54,1.31
2024-01-01,PLA01,PROD019,1711.86,1895.4,0.9032,54118.44,28.13
2024-01-01,PLA02,PROD019,1271.12,1235.52,1.0288,39867.3,15.52
2024-01-01,PLA03,PROD019,1247.68,1067.04,1.1693,40233.54,33.23
2024-01-01,PLA01,PROD020,1299.0,1603.8,0.81,36987.24,8.18
2024-01-01,PLA02,PROD020,991.9,1045.44,0.9488,26411.59,26.21
2024-01-01,PLA03,PROD020,800.02,902.88,0.8861,21556.61,17.26
2024-01-01,PLA01,PROD021,1604.66,1798.2,0.8924,62797.83,20.63
2024-01-01,PLA02,PROD021,948.66,1172.16,0.8093,40774.61,24.07
2024-01-01,PLA03,PROD021,959.78,1012.32,0.9481,40262.87,16.28
2024-01-01,PLA01,PROD022,1930.25,1701.0,1.1348,77330.14,37.49
2024-01-01,PLA02,PROD022,1221.44,1108.8,1.1016,49336.79,21.8
2024-01-01,PLA03,PROD022,865.91,957.6,0.9043,32299.51,5.87
2024-01-01,PLA01,PROD023,794.64,1263.6,0.6289,28047.89,21.66
2024-01-01,PLA02,PROD023,654.8,823.68,0.795,21992.66,13.93
2024-01-01,PLA03,PROD023,433.11,711.36,0.6088,15254.55,8.89
2024-01-01,PLA01,PROD024,652.19,923.4,0.7063,21751.29,13.15
2024-01-01,PLA02,PROD024,430.06,601.92,0.7145,15112.28,3.14
2024-01-01,PLA03,PROD024,388.07,519.84,0.7465,12459.62,10.81
2024-01-01,PLA01,PROD032,145.91,194.4,0.7506,5425.62,1.06
2024-01-01,PLA02,PROD032,100.43,126.72,0.7925,3571.43,2.38
2024-01-01,PLA03,PROD032,82.51,109.44,0.7539,3014.45,2.04
2024-02-01,PLA01,PROD001,21021.5,3280.5,1.35,474872.33,116.7
2024-02-01,PLA02,PROD001,13642.96,2138.4,1.35,299929.97,268.46
2024-02-01,PLA03,PROD001,10938.27,1846.8,1.35,236406.63,54.01
2024-02-01,PLA01,PROD002,18694.64,3645.0,1.35,389949.61,106.77
2024-02-01,PLA02,PROD002,13583.03,2376.0,1.35,300463.95,348.19
2024-02-01,PLA03,PROD002,11532.79,2052.0,1.35,259928.8,147.09
2024-02-01,PLA01,PROD003,13673.69,2551.5,1.35,340031.98,261.71
2024-02-01,PLA02,PROD003,10750.76,1663.2,1.35,266366.55,44.24
2024-02-01,PLA03,PROD003,9321.55,1436.4,1.35,230173.25,143.38
2024-02-01,PLA01,PROD004,14666.52,2138.4,1.35,386710.01,304.3
2024-02-01,PLA02,PROD004,10589.2,1393.92,1.35,271037.32,137.85
2024-02-01,PLA03,PROD004,7630.48,1203.84,1.35,187291.63,203.04
2024-02-01,PLA01,PROD005,6810.82,1701.0,1.35,180725.86,176.56
2024-02-01,PLA02,PROD005,4504.26,1108.8,1.35,116349.97,58.2
2024-02-01,PLA03,PROD005,3678.51,957.6,1.35,96270.93,83.35
2024-02-01,PLA01,PROD006,15519.1,2235.6,1.35,290611.58,384.57
2024-02-01,PLA02,PROD006,10247.87,1457.28,1.35,190494.87,256.45
2024-02-01,PLA03,PROD006,7112.59,1258.56,1.35,144617.08,124.11
2024-02-01,PLA01,PROD007,6111.48,1215.0,1.35,149288.54,136.75
2024-02-01,PLA02,PROD007,4142.54,792.0,1.35,100392.34,106.26
2024-02-01,PLA03,PROD007,3089.55,684.0,1.35,79502.98,69.98
2024-02-01,PLA01,PROD008,10123.03,1749.6,1.35,208150.95,260.22
2024-02-01,PLA02,PROD008,6341.94,1140.48,1.35,134955.77,153.95
2024-02-01,PLA03,PROD008,4874.54,984.96,1.35,104724.72,98.43
2024-02-01,PLA01,PROD009,3439.72,3013.2,1.1416,851357.46,52.74
2024-02-01,PLA02,PROD009,2151.48,1964.16,1.0954,570720.7,38.83
2024-02-01,PLA03,PROD009,1893.85,1696.32,1.1164,452216.21,31.58
2024-02-01,PLA01,PROD010,2377.8,3159.0,0.7527,553133.7,15.26
2024-02-01,PLA02,PROD010,1475.25,2059.2,0.7164,372669.43,12.42
2024-02-01,PLA03,PROD010,1295.21,1778.4,0.7283,301367.64,25.36
2024-02-01,PLA01,PROD011,1682.67,1846.8,0.9111,496099.86,26.67
2024-02-01,PLA02,PROD011,953.25,1203.84,0.7918,269758.88,22.08
2024-02-01,PLA03,PROD011,908.03,1039.68,0.8734,268441.82,11.27
2024-02-01,PLA01,PROD012,1251.44,1166.4,1.0729,407118.68,5.35
2024-02-01,PLA02,PROD012,851.38,760.32,1.1198,277971.13,13.28
2024-02-01,PLA03,PROD012,724.09,656.64,1.1027,212368.53,6.95
2024-02-01,PLA01,PROD013,644.54,1992.6,0.3235,114247.47,3.0
2024-02-01,PLA02,PROD013,407.64,1298.88,0.3138,75567.31,3.88
2024-02-01,PLA03,PROD013,426.72,1121.76,0.3804,75838.76,7.94
2024-02-01,PLA01,PROD014,1044.76,2794.5,0.3739,223735.88,17.03
2024-02-01,PLA02,PROD014,589.59,1821.6,0.3237,116643.68,7.34
2024-02-01,PLA03,PROD014,555.58,1573.2,0.3532,107045.27,11.7
2024-02-01,PLA01,PROD015,755.7,2551.5,0.2962,182549.98,16.71
2024-02-01,PLA02,PROD015,561.0,1663.2,0.3373,129821.85,12.61
2024-02-01,PLA03,PROD015,393.72,1436.4,0.2741,87655.73,3.58
2024-02-01,PLA01,PROD016,642.21,1749.6,0.3671,188017.72,10.41
2024-02-01,PLA02,PROD016,534.59,1140.48,0.4687,151914.15,13.04
2024-02-01,PLA03,PROD016,354.1,984.96,0.3595,100255.59,3.77
2024-02-01,PLA01,PROD017,548.55,1458.0,0.3762,160208.38,8.27
2024-02-01,PLA02,PROD017,374.84,950.4,0.3944,104656.45,6.95
2024-02-01,PLA03,PROD017,399.31,820.8,0.4865,120305.63,7.21
2024-02-01,PLA01,PROD018,211.96,729.0,0.2908,72886.8,4.73
2024-02-01,PLA02,PROD018,129.58,475.2,0.2727,45510.81,3.38
2024-02-01,PLA03,PROD018,135.5,410.4,0.3302,48207.83,1.92
2024-02-01,PLA01,PROD019,1622.93,1895.4,0.8562,51897.45,15.21
2024-02-01,PLA02,PROD019,1246.17,1235.52,1.0086,37197.74,7.74
2024-02-01,PLA03,PROD019,1075.5,1067.04,1.0079,32204.55,15.07
2024-02-01,PLA01,PROD020,1545.77,1603.8,0.9638,43209.22,20.93
2024-02-01,PLA02,PROD020,1140.46,1045.44,1.0909,30608.23,15.26
2024-02-01,PLA03,PROD020,1006.35,902.88,1.1146,27055.29,24.36
2024-02-01,PLA01,PROD021,1217.27,1798.2,0.6769,47707.13,27.68
2024-02-01,PLA02,PROD021,842.68,1172.16,0.7189,33696.75,8.87
2024-02-01,PLA03,PROD021,599.43,1012.32,0.5921,23812.21,16.11
2024-02-01,PLA01,PROD022,2030.2,1701.0,1.1935,76691.48,33.07
2024-02-01,PLA02,PROD022,1138.33,1108.8,1.0266,45923.98,8.98
2024-02-01,PLA03,PROD022,1177.35,957.6,1.2295,48517.76,17.83
2024-02-01,PLA01,PROD023,1181.62,1263.6,0.9351,41499.56,14.31
2024-02-01,PLA02,PROD023,790.52,823.68,0.9597,26788.09,10.42
2024-02-01,PLA03,PROD023,580.27,711.36,0.8157,19962.66,7.81
2024-02-01,PLA01,PROD024,951.9,923.4,1.0309,30405.53,12.44
2024-02-01,PLA02,PROD024,530.94,601.92,0.8821,18776.21,7.48
