fecha_mes,producto_id,canal_id,meta_cantidad,meta_ventas,meta_margen,meta_produccion
2024-07-01,PROD005,CAN04,2834.89,103955.42,29814.41,2710.85
2024-07-01,PROD006,CAN01,13194.67,349130.97,105996.16,13918.34
2024-07-01,PROD006,CAN02,14041.51,377435.79,114589.51,15653.89
2024-07-01,PROD006,CAN03,9442.81,257788.71,78264.65,9529.75
2024-07-01,PROD006,CAN04,3617.95,97757.01,29679.03,3937.87
2024-07-01,PROD007,CAN01,7061.98,226901.42,61399.52,6900.44
2024-07-01,PROD007,CAN02,4993.64,162992.41,44105.75,5282.3
2024-07-01,PROD007,CAN03,3586.98,118908.39,32176.61,3481.66
2024-07-01,PROD007,CAN04,1835.27,60215.21,16294.24,1855.12
2024-07-01,PROD008,CAN01,11168.81,279694.92,55938.98,11102.25
2024-07-01,PROD008,CAN02,9021.35,229503.14,45900.63,9622.89
2024-07-01,PROD008,CAN03,6668.61,172300.21,34460.04,6575.52
2024-07-01,PROD008,CAN04,2918.38,74630.27,14926.05,2800.04
2024-07-01,PROD009,CAN01,2556.4,857608.29,260884.44,2594.96
2024-07-01,PROD009,CAN02,1932.22,658500.58,200315.88,2131.57
2024-07-01,PROD009,CAN03,1595.66,552297.82,168009.0,1651.47
2024-07-01,PROD009,CAN04,694.66,237973.15,72391.43,766.01
2024-07-01,PROD010,CAN01,3754.22,1199135.41,365376.56,4022.57
2024-07-01,PROD010,CAN02,2768.69,898384.53,273737.77,2912.15
2024-07-01,PROD010,CAN03,1924.25,634136.59,193221.42,2080.78
2024-07-01,PROD010,CAN04,933.81,304580.81,92805.77,934.3
2024-07-01,PROD011,CAN01,2249.26,860848.03,255069.27,2222.19
2024-07-01,PROD011,CAN02,1950.26,758261.09,224672.76,2165.05
2024-07-01,PROD011,CAN03,1222.93,482904.48,143084.6,1225.42
2024-07-01,PROD011,CAN04,554.87,216857.07,64254.75,570.29
2024-07-01,PROD012,CAN01,991.71,391735.37,106826.24,1004.87
2024-07-01,PROD012,CAN02,798.83,320554.5,87415.21,830.51
2024-07-01,PROD012,CAN03,661.78,269708.44,73549.49,712.14
2024-07-01,PROD012,CAN04,238.0,96002.06,26179.76,232.31
2024-07-01,PROD013,CAN01,974.69,225665.1,61719.4,1016.32
2024-07-01,PROD013,CAN02,808.67,190199.18,52019.48,852.79
2024-07-01,PROD013,CAN03,569.38,136010.65,37198.91,559.22
2024-07-01,PROD013,CAN04,256.46,60633.56,16583.28,262.74
2024-07-01,PROD014,CAN01,1605.25,417164.34,115304.22,1579.58
2024-07-01,PROD014,CAN02,1165.42,307670.88,85040.23,1228.8
2024-07-01,PROD014,CAN03,853.6,228871.5,63260.08,920.47
2024-07-01,PROD014,CAN04,422.2,112041.32,30968.22,447.55
2024-07-01,PROD015,CAN01,933.76,280604.22,79410.99,1004.82
2024-07-01,PROD015,CAN02,855.81,261261.68,73937.06,827.1
2024-07-01,PROD015,CAN03,595.66,184684.38,52265.68,618.57
2024-07-01,PROD015,CAN04,288.3,88470.62,25037.19,312.33
2024-07-01,PROD016,CAN01,1116.38,392452.23,105491.16,1188.83
2024-07-01,PROD016,CAN02,937.18,334685.72,89963.52,1016.36
2024-07-01,PROD016,CAN03,644.91,233908.86,62874.7,721.69
2024-07-01,PROD016,CAN04,275.31,98830.78,26565.71,264.68
2024-07-01,PROD017,CAN01,350.93,129335.25,34493.71,360.53
2024-07-01,PROD017,CAN02,349.19,130736.74,34867.49,389.75
2024-07-01,PROD017,CAN03,222.39,84563.8,22553.17,245.85
2024-07-01,PROD017,CAN04,109.99,41394.74,11039.98,107.8
2024-07-01,PROD018,CAN01,219.93,94564.4,20785.26,230.66
2024-07-01,PROD018,CAN02,166.57,72757.78,15992.16,174.86
2024-07-01,PROD018,CAN03,150.88,66934.14,14712.12,144.95
2024-07-01,PROD018,CAN04,61.83,27148.01,5967.13,61.63
2024-07-01,PROD019,CAN01,2157.77,97876.45,34667.84,2388.39
2024-07-01,PROD019,CAN02,1636.09,75391.03,26703.5,1796.96
2024-07-01,PROD019,CAN03,1372.71,64242.83,22754.81,1456.37
2024-07-01,PROD019,CAN04,610.17,28263.07,10010.78,608.2
2024-07-01,PROD020,CAN01,1353.93,55016.95,19189.91,1300.64
2024-07-01,PROD020,CAN02,1133.48,46790.05,16320.37,1203.94
2024-07-01,PROD020,CAN03,817.11,34257.34,11948.96,781.77
2024-07-01,PROD020,CAN04,366.62,15212.9,5306.26,405.23
2024-07-01,PROD021,CAN01,2074.44,121541.44,41166.09,1995.7
2024-07-01,PROD021,CAN02,1508.73,89799.61,30415.13,1614.97
2024-07-01,PROD021,CAN03,1197.24,72373.16,24512.79,1151.51
2024-07-01,PROD021,CAN04,546.65,32706.07,11077.55,525.97
2024-07-01,PROD022,CAN01,1381.99,77052.85,26120.92,1523.24
2024-07-01,PROD022,CAN02,1283.04,72671.39,24635.6,1393.12
2024-07-01,PROD022,CAN03,961.38,55303.38,18747.85,1050.81
2024-07-01,PROD022,CAN04,412.52,23486.83,7962.04,450.19
2024-07-01,PROD023,CAN01,1157.63,55791.98,18595.47,1171.12
2024-07-01,PROD023,CAN02,840.56,41153.82,13716.57,859.71
2024-07-01,PROD023,CAN03,645.3,32087.54,10694.78,700.92
2024-07-01,PROD023,CAN04,274.64,13516.41,4505.02,286.74
2024-07-01,PROD024,CAN01,975.64,42411.07,11985.37,936.07
2024-07-01,PROD024,CAN02,741.82,32758.77,9257.63,819.53
2024-07-01,PROD024,CAN03,580.05,26015.24,7351.91,632.73
2024-07-01,PROD024,CAN04,208.04,9234.9,2609.78,232.7
2024-07-01,PROD025,CAN01,359.7,8158.0,2209.19,379.39
2024-07-01,PROD025,CAN02,266.56,6141.54,1663.13,275.51
2024-07-01,PROD025,CAN03,188.75,4416.75,1196.06,206.74
2024-07-01,PROD025,CAN04,82.51,1910.93,517.48,83.88
2024-07-01,PROD026,CAN01,496.62,13609.87,3285.42,531.68
2024-07-01,PROD026,CAN02,375.01,10440.28,2520.28,379.84
2024-07-01,PROD026,CAN03,340.87,9638.1,2326.64,373.38
2024-07-01,PROD026,CAN04,155.77,4359.22,1052.32,168.51
2024-07-01,PROD027,CAN01,262.42,10415.45,2851.75,256.68
2024-07-01,PROD027,CAN02,182.27,7349.13,2012.19,184.41
2024-07-01,PROD027,CAN03,114.4,4684.68,1282.67,115.42
2024-07-01,PROD027,CAN04,66.0,2674.98,732.41,67.99
2024-07-01,PROD028,CAN01,87.87,3985.78,996.45,93.11
2024-07-01,PROD028,CAN02,73.17,3371.67,842.92,69.67
2024-07-01,PROD028,CAN03,52.94,2477.59,619.4,52.73
2024-07-01,PROD028,CAN04,26.85,1243.69,310.92,27.52
2024-07-01,PROD029,CAN01,82.29,4277.02,933.25,89.47
2024-07-01,PROD029,CAN02,66.98,3536.54,771.67,71.06
2024-07-01,PROD029,CAN03,49.68,2664.09,581.3,55.3
2024-07-01,PROD029,CAN04,21.57,1144.83,249.8,22.86
2024-07-01,PROD030,CAN01,167.45,8228.49,2057.12,185.67
2024-07-01,PROD030,CAN02,148.21,7398.64,1849.66,157.7
2024-07-01,PROD030,CAN03,80.45,4078.82,1019.71,80.71
2024-07-01,PROD030,CAN04,44.07,2211.43,552.86,44.21
2024-07-01,PROD031,CAN01,24.98,2266.19,424.91,26.89
2024-07-01,PROD031,CAN02,22.68,2090.19,391.91,24.66
2024-07-01,PROD031,CAN03,16.87,1579.03,296.07,17.09
2024-07-01,PROD031,CAN04,7.37,682.76,128.02,7.29
2024-07-01,PROD032,CAN01,2212.57,91998.66,16725.36,2158.18
2024-07-01,PROD032,CAN02,1291.51,54553.38,9917.8,1309.54
2024-07-01,PROD032,CAN03,1234.51,52960.48,9628.22,1265.58
2024-07-01,PROD032,CAN04,533.34,22645.62,4116.97,581.12
2024-08-01,PROD001,CAN01,21544.08,651492.98,195447.89,21886.64
2024-08-01,PROD001,CAN02,19871.84,610462.92,183138.88,21728.59
2024-08-01,PROD001,CAN03,14316.35,446670.12,134001.04,15802.76
2024-08-01,PROD001,CAN04,6865.09,211993.98,63598.19,6623.07
2024-08-01,PROD002,CAN01,24264.87,699374.22,217855.07,25125.38
2024-08-01,PROD002,CAN02,22055.54,645786.21,201162.4,24061.31
2024-08-01,PROD002,CAN03,13486.34,401050.04,124927.09,15092.77
2024-08-01,PROD002,CAN04,6304.18,185547.78,57798.13,6665.76
2024-08-01,PROD003,CAN01,14761.73,516143.89,157630.34,14400.06
2024-08-01,PROD003,CAN02,13595.0,482894.4,147475.95,14812.19
2024-08-01,PROD003,CAN03,9725.77,350857.15,107151.77,10183.25
2024-08-01,PROD003,CAN04,4072.64,145413.61,44409.32,4052.92
2024-08-01,PROD004,CAN01,12783.99,440951.78,134093.44,12280.44
2024-08-01,PROD004,CAN02,10622.6,372215.9,113190.86,11325.87
2024-08-01,PROD004,CAN03,8069.18,287161.94,87325.95,8379.24
2024-08-01,PROD004,CAN04,3653.22,128675.54,39130.23,3852.88
2024-08-01,PROD005,CAN01,6945.41,249409.67,71530.69,7076.64
2024-08-01,PROD005,CAN02,5270.16,192255.44,55138.86,5072.39
2024-08-01,PROD005,CAN03,4231.07,156761.14,44959.09,4650.23
2024-08-01,PROD005,CAN04,2505.72,91884.75,26352.55,2504.42
2024-08-01,PROD006,CAN01,14288.1,378063.13,114779.97,13575.5
2024-08-01,PROD006,CAN02,10014.7,269195.14,81727.64,10343.34
2024-08-01,PROD006,CAN03,7820.31,213494.46,64816.92,8461.99
2024-08-01,PROD006,CAN04,4251.82,114884.18,34878.84,4265.66
2024-08-01,PROD007,CAN01,8116.16,260772.22,70564.96,8367.34
2024-08-01,PROD007,CAN02,4583.87,149617.52,40486.5,5066.91
2024-08-01,PROD007,CAN03,3546.08,117552.55,31809.72,3767.72
2024-08-01,PROD007,CAN04,1776.61,58290.57,15773.43,1727.97
2024-08-01,PROD008,CAN01,10338.52,258902.39,51780.48,11182.86
2024-08-01,PROD008,CAN02,8902.67,226483.92,45296.78,9593.89
2024-08-01,PROD008,CAN03,5552.01,143450.06,28690.01,5747.01
2024-08-01,PROD008,CAN04,2463.08,62987.11,12597.42,2399.22
2024-08-01,PROD009,CAN01,2747.92,921858.46,280429.34,3030.76
2024-08-01,PROD009,CAN02,2468.31,841200.05,255893.06,2412.33
2024-08-01,PROD009,CAN03,1720.95,595663.82,181200.93,1716.34
2024-08-01,PROD009,CAN04,795.14,272395.09,82862.59,889.59
2024-08-01,PROD010,CAN01,3400.45,1086137.73,330946.17,3587.0
2024-08-01,PROD010,CAN02,3023.31,981003.63,298911.81,3211.11
2024-08-01,PROD010,CAN03,2181.59,718942.98,219061.93,2127.95
2024-08-01,PROD010,CAN04,904.42,294994.67,89884.88,962.98
2024-08-01,PROD011,CAN01,2412.86,923461.84,273621.74,2436.53
2024-08-01,PROD011,CAN02,1642.14,638464.03,189176.89,1801.62
2024-08-01,PROD011,CAN03,1421.52,561322.71,166319.92,1360.36
2024-08-01,PROD011,CAN04,631.14,246665.29,73086.93,680.52
2024-08-01,PROD012,CAN01,1242.69,490874.98,133861.61,1277.45
2024-08-01,PROD012,CAN02,824.71,330939.63,90247.24,858.31
2024-08-01,PROD012,CAN03,663.88,270564.29,73782.88,638.7
2024-08-01,PROD012,CAN04,288.18,116243.17,31699.51,287.95
2024-08-01,PROD013,CAN01,999.53,231416.18,63292.33,1099.06
2024-08-01,PROD013,CAN02,805.71,189502.99,51829.07,859.73
2024-08-01,PROD013,CAN03,467.4,111650.18,30536.32,483.24
2024-08-01,PROD013,CAN04,210.56,49781.65,13615.28,217.25
2024-08-01,PROD014,CAN01,1269.19,329830.75,91165.22,1357.37
2024-08-01,PROD014,CAN02,1073.31,283353.84,78319.0,1189.38
2024-08-01,PROD014,CAN03,812.53,217859.61,60216.4,863.39
2024-08-01,PROD014,CAN04,321.34,85275.6,23570.18,339.07
2024-08-01,PROD015,CAN01,1307.32,392862.73,111180.15,1266.16
2024-08-01,PROD015,CAN02,1184.51,361607.21,102334.84,1155.07
2024-08-01,PROD015,CAN03,684.72,212297.44,60080.18,754.3
2024-08-01,PROD015,CAN04,369.98,113535.76,32130.62,411.01
2024-08-01,PROD016,CAN01,693.97,243958.21,65575.97,728.61
2024-08-01,PROD016,CAN02,547.06,195366.07,52514.4,564.41
2024-08-01,PROD016,CAN03,412.91,149762.46,40256.15,392.57
2024-08-01,PROD016,CAN04,173.01,62107.13,16694.4,184.22
2024-08-01,PROD017,CAN01,1124.87,414570.84,110566.04,1220.41
2024-08-01,PROD017,CAN02,840.09,314529.7,83885.07,813.0
2024-08-01,PROD017,CAN03,633.14,240751.48,64208.42,677.18
2024-08-01,PROD017,CAN04,236.29,88927.74,23717.03,231.36
2024-08-01,PROD018,CAN01,332.15,142816.2,31391.0,355.9
2024-08-01,PROD018,CAN02,238.19,104041.39,22868.3,249.53
2024-08-01,PROD018,CAN03,205.63,91222.61,20050.73,221.0
2024-08-01,PROD018,CAN04,93.15,40899.84,8989.78,89.74
2024-08-01,PROD019,CAN01,2142.53,97185.16,34422.98,2394.15
2024-08-01,PROD019,CAN02,1411.64,65048.37,23040.13,1405.5
2024-08-01,PROD019,CAN03,1070.74,50110.63,17749.19,1084.75
2024-08-01,PROD019,CAN04,455.25,21087.18,7469.08,490.56
2024-08-01,PROD020,CAN01,1384.64,56264.85,19625.18,1425.99
2024-08-01,PROD020,CAN02,1338.67,55260.3,19274.79,1326.75
2024-08-01,PROD020,CAN03,823.52,34526.08,12042.7,823.6
2024-08-01,PROD020,CAN04,425.12,17640.35,6152.95,444.91
2024-08-01,PROD021,CAN01,2361.29,138347.98,46858.46,2247.77
2024-08-01,PROD021,CAN02,2041.94,121536.27,41164.33,2166.88
2024-08-01,PROD021,CAN03,1308.75,79113.94,26795.89,1275.3
2024-08-01,PROD021,CAN04,648.0,38769.84,13131.34,642.22
2024-08-01,PROD022,CAN01,1734.22,96691.44,32778.4,1873.52
2024-08-01,PROD022,CAN02,1490.32,84411.72,28615.57,1436.02
2024-08-01,PROD022,CAN03,1175.56,67624.09,22924.57,1316.53
2024-08-01,PROD022,CAN04,489.99,27897.58,9457.28,474.47
2024-08-01,PROD023,CAN01,902.91,43515.75,14503.8,984.29
2024-08-01,PROD023,CAN02,658.27,32228.9,10741.89,660.78
2024-08-01,PROD023,CAN03,469.47,23344.4,7780.69,454.37
2024-08-01,PROD023,CAN04,226.87,11165.41,3721.43,229.09
2024-08-01,PROD024,CAN01,1061.99,46164.71,13046.15,1085.7
2024-08-01,PROD024,CAN02,816.51,36057.08,10189.73,812.83
2024-08-01,PROD024,CAN03,564.06,25298.09,7149.24,575.3
2024-08-01,PROD024,CAN04,241.42,10716.63,3028.52,243.78
2024-08-01,PROD025,CAN01,228.63,5185.33,1404.19,226.19
2024-08-01,PROD025,CAN02,160.51,3698.15,1001.46,169.74
2024-08-01,PROD025,CAN03,143.81,3365.15,911.28,142.61
2024-08-01,PROD025,CAN04,62.0,1435.92,388.85,59.62
2024-08-01,PROD026,CAN01,456.32,12505.45,3018.82,487.81
2024-08-01,PROD026,CAN02,347.29,9668.55,2333.99,354.94
2024-08-01,PROD026,CAN03,255.96,7237.27,1747.08,276.1
2024-08-01,PROD026,CAN04,125.26,3505.4,846.2,139.52
2024-08-01,PROD027,CAN01,327.71,13006.81,3561.26,335.54
2024-08-01,PROD027,CAN02,237.22,9564.71,2618.82,247.22
2024-08-01,PROD027,CAN03,178.01,7289.51,1995.87,186.22
2024-08-01,PROD027,CAN04,83.67,3391.15,928.5,87.22
2024-08-01,PROD028,CAN01,249.3,11308.25,2827.06,265.06
2024-08-01,PROD028,CAN02,201.99,9307.7,2326.93,224.43
2024-08-01,PROD028,CAN03,156.5,7324.2,1831.05,156.25
2024-08-01,PROD028,CAN04,80.28,3718.57,929.64,77.0
2024-08-01,PROD029,CAN01,175.43,9117.97,1989.54,183.35
2024-08-01,PROD029,CAN02,147.11,7767.41,1694.85,151.83
2024-08-01,PROD029,CAN03,85.24,4570.99,997.39,84.97
2024-08-01,PROD029,CAN04,45.95,2438.8,532.15,46.78
2024-08-01,PROD030,CAN01,225.37,11074.68,2768.67,244.95
2024-08-01,PROD030,CAN02,152.33,7604.31,1901.08,148.76
2024-08-01,PROD030,CAN03,131.15,6649.31,1662.33,125.58
2024-08-01,PROD030,CAN04,57.71,2895.89,723.97,56.57
2024-08-01,PROD031,CAN01,137.96,12515.73,2346.7,153.62
2024-08-01,PROD031,CAN02,82.28,7582.92,1421.8,88.18
2024-08-01,PROD031,CAN03,73.2,6851.52,1284.66,76.46
2024-08-01,PROD031,CAN04,37.46,3470.29,650.68,40.47
2024-08-01,PROD032,CAN01,1042.76,43357.96,7882.48,1008.26
2024-08-01,PROD032,CAN02,817.33,34524.02,6276.47,823.38
2024-08-01,PROD032,CAN03,568.89,24405.38,4436.9,567.86
2024-08-01,PROD032,CAN04,263.03,11168.25,2030.39,257.15
2024-09-01,PROD001,CAN01,23009.34,695802.44,208740.73,23393.3
2024-09-01,PROD001,CAN02,22551.87,692793.45,207838.03,21963.83
2024-09-01,PROD001,CAN03,15416.48,480994.18,144298.25,15299.14
2024-09-01,PROD001,CAN04,6449.9,199172.91,59751.87,6314.39
2024-09-01,PROD002,CAN01,25661.5,739628.58,230394.3,27426.38
2024-09-01,PROD002,CAN02,18759.54,549279.33,171100.51,20404.76
2024-09-01,PROD002,CAN03,14297.41,425169.23,132440.22,15192.39
2024-09-01,PROD002,CAN04,6560.44,193090.15,60147.58,6374.93
2024-09-01,PROD003,CAN01,20210.4,706656.64,215812.94,22064.97
2024-09-01,PROD003,CAN02,15851.57,563047.77,171954.79,16095.78
2024-09-01,PROD003,CAN03,12771.61,460735.83,140708.72,12576.61
2024-09-01,PROD003,CAN04,5765.56,205859.32,62869.44,5870.95
2024-09-01,PROD004,CAN01,15199.67,524274.62,159431.91,16268.42
2024-09-01,PROD004,CAN02,12586.44,441028.86,134116.88,12213.81
2024-09-01,PROD004,CAN03,8795.0,312992.06,95180.89,8421.95
2024-09-01,PROD004,CAN04,4373.11,154031.87,46841.09,4555.24
2024-09-01,PROD005,CAN01,8260.69,296641.38,85076.75,8200.66
2024-09-01,PROD005,CAN02,7932.43,289375.05,82992.76,8363.1
2024-09-01,PROD005,CAN03,4147.53,153665.99,44071.41,4498.48
2024-09-01,PROD005,CAN04,2539.2,93112.46,26704.65,2485.42
2024-09-01,PROD006,CAN01,14928.76,395014.99,119926.55,14377.39
2024-09-01,PROD006,CAN02,10958.41,294562.06,89429.04,10651.81
2024-09-01,PROD006,CAN03,8162.54,222837.34,67653.42,8131.83
2024-09-01,PROD006,CAN04,4422.35,119491.9,36277.74,4490.0
2024-09-01,PROD007,CAN01,8519.15,273720.29,74068.71,8128.62
2024-09-01,PROD007,CAN02,7508.9,245090.5,66321.49,7960.75
2024-09-01,PROD007,CAN03,5500.79,182351.19,49344.23,5836.49
2024-09-01,PROD007,CAN04,2688.7,88216.25,23871.32,3009.74
2024-09-01,PROD008,CAN01,12059.21,301992.77,60398.55,12810.39
2024-09-01,PROD008,CAN02,9452.87,240481.01,48096.2,9464.75
2024-09-01,PROD008,CAN03,5852.97,151226.11,30245.22,6031.97
2024-09-01,PROD008,CAN04,2781.06,71118.66,14223.73,2695.16
2024-09-01,PROD009,CAN01,3026.57,1015338.57,308865.99,3235.37
2024-09-01,PROD009,CAN02,2592.75,883609.2,268793.92,2690.16
2024-09-01,PROD009,CAN03,2054.48,711106.89,216318.72,2110.55
2024-09-01,PROD009,CAN04,749.06,256609.23,78060.53,812.91
2024-09-01,PROD010,CAN01,4477.46,1430145.5,435765.33,4791.36
2024-09-01,PROD010,CAN02,4195.85,1361469.41,414839.73,4217.72
2024-09-01,PROD010,CAN03,2764.12,910915.75,277556.03,2948.98
2024-09-01,PROD010,CAN04,1336.51,435929.47,132827.71,1480.86
2024-09-01,PROD011,CAN01,3431.61,1313362.94,389149.44,3577.39
2024-09-01,PROD011,CAN02,2329.86,905849.57,268403.23,2289.87
2024-09-01,PROD011,CAN03,1889.18,745989.95,221036.82,2091.66
2024-09-01,PROD011,CAN04,893.93,349370.19,103518.39,851.55
2024-09-01,PROD012,CAN01,1414.57,558769.3,152376.39,1448.76
2024-09-01,PROD012,CAN02,1252.16,502466.76,137022.69,1243.63
2024-09-01,PROD012,CAN03,855.68,348732.38,95099.32,940.07
2024-09-01,PROD012,CAN04,467.36,188519.0,51409.13,466.13
2024-09-01,PROD013,CAN01,1407.27,325818.19,89111.27,1434.02
2024-09-01,PROD013,CAN02,1078.12,253573.82,69352.44,1142.54
2024-09-01,PROD013,CAN03,785.91,187734.25,51345.32,759.5
2024-09-01,PROD013,CAN04,346.61,81947.27,22412.58,339.12
2024-09-01,PROD014,CAN01,2201.25,572049.84,158114.58,2124.58
2024-09-01,PROD014,CAN02,1543.49,407481.36,112627.85,1719.98
2024-09-01,PROD014,CAN03,1262.82,338593.61,93587.27,1326.0
2024-09-01,PROD014,CAN04,598.49,158824.28,43899.03,603.41
2024-09-01,PROD015,CAN01,1574.48,473146.98,133900.6,1614.7
2024-09-01,PROD015,CAN02,1359.42,415003.74,117446.06,1515.26
2024-09-01,PROD015,CAN03,1011.13,313500.86,88720.74,1098.37
2024-09-01,PROD015,CAN04,420.26,128965.19,36497.15,440.31
2024-09-01,PROD016,CAN01,1032.75,363052.93,97588.63,1148.29
2024-09-01,PROD016,CAN02,851.01,303912.69,81691.73,861.76
2024-09-01,PROD016,CAN03,669.37,242780.5,65259.4,690.9
2024-09-01,PROD016,CAN04,307.23,110289.43,29645.8,342.48
2024-09-01,PROD017,CAN01,834.12,307414.93,81987.56,847.16
2024-09-01,PROD017,CAN02,632.68,236875.39,63174.67,628.21
2024-09-01,PROD017,CAN03,442.42,168230.21,44867.0,449.29
2024-09-01,PROD017,CAN04,181.21,68198.38,18188.51,188.75
2024-09-01,PROD018,CAN01,435.65,187318.61,41172.63,472.31
2024-09-01,PROD018,CAN02,329.54,143943.07,31638.69,327.96
2024-09-01,PROD018,CAN03,222.11,98533.55,21657.67,221.67
2024-09-01,PROD018,CAN04,90.88,39903.14,8770.71,86.57
2024-09-01,PROD019,CAN01,2572.26,116677.71,41327.24,2535.23
2024-09-01,PROD019,CAN02,1838.74,84729.14,30011.06,2058.07
2024-09-01,PROD019,CAN03,1647.8,77117.04,27314.86,1582.53
2024-09-01,PROD019,CAN04,708.8,32831.62,11628.96,770.51
2024-09-01,PROD020,CAN01,2260.14,91840.79,32034.07,2342.74
2024-09-01,PROD020,CAN02,1535.88,63401.13,22114.31,1490.19
2024-09-01,PROD020,CAN03,1128.95,47331.23,16509.13,1116.24
2024-09-01,PROD020,CAN04,558.69,23182.84,8086.17,595.55
2024-09-01,PROD021,CAN01,2371.73,138959.66,47065.64,2606.39
2024-09-01,PROD021,CAN02,1698.75,101109.6,34245.82,1793.68
2024-09-01,PROD021,CAN03,1263.39,76371.93,25867.17,1410.79
2024-09-01,PROD021,CAN04,681.73,40787.91,13814.87,758.13
2024-09-01,PROD022,CAN01,2198.27,122564.54,41549.38,2364.6
2024-09-01,PROD022,CAN02,1762.77,99843.29,33846.88,1856.28
2024-09-01,PROD022,CAN03,1358.82,78166.12,26498.31,1349.28
2024-09-01,PROD022,CAN04,663.09,37753.03,12798.28,725.46
2024-09-01,PROD023,CAN01,1559.75,75172.15,25054.88,1485.62
2024-09-01,PROD023,CAN02,1052.38,51524.52,17173.12,1022.12
2024-09-01,PROD023,CAN03,755.19,37551.82,12516.02,717.72
2024-09-01,PROD023,CAN04,444.89,21895.26,7297.69,454.53
2024-09-01,PROD024,CAN01,1190.67,51758.42,14626.93,1311.41
2024-09-01,PROD024,CAN02,1101.56,48644.89,13747.05,1081.2
2024-09-01,PROD024,CAN03,706.93,31705.81,8960.06,766.38
2024-09-01,PROD024,CAN04,333.54,14805.84,4184.13,337.12
2024-09-01,PROD025,CAN01,419.74,9519.7,2577.93,421.78
2024-09-01,PROD025,CAN02,346.62,7986.12,2162.64,378.73
2024-09-01,PROD025,CAN03,273.35,6396.39,1732.14,298.62
2024-09-01,PROD025,CAN04,113.44,2627.27,711.46,113.71
2024-09-01,PROD026,CAN01,550.21,15078.51,3639.95,585.72
2024-09-01,PROD026,CAN02,386.41,10757.65,2596.9,418.57
2024-09-01,PROD026,CAN03,277.39,7843.2,1893.35,277.65
2024-09-01,PROD026,CAN04,120.02,3358.76,810.8,121.74
2024-09-01,PROD027,CAN01,202.82,8049.93,2204.07,211.31
2024-09-01,PROD027,CAN02,189.86,7655.16,2095.98,202.15
2024-09-01,PROD027,CAN03,122.42,5013.1,1372.59,123.27
2024-09-01,PROD027,CAN04,56.78,2301.29,630.09,56.23
2024-09-01,PROD028,CAN01,200.6,9099.22,2274.8,191.33
2024-09-01,PROD028,CAN02,178.95,8246.02,2061.51,183.07
2024-09-01,PROD028,CAN03,128.18,5998.82,1499.7,143.33
2024-09-01,PROD028,CAN04,44.58,2064.95,516.24,47.07
2024-09-01,PROD029,CAN01,149.04,7746.35,1690.25,154.11
2024-09-01,PROD029,CAN02,106.3,5612.64,1224.68,116.85
2024-09-01,PROD029,CAN03,79.09,4241.2,925.43,78.7
2024-09-01,PROD029,CAN04,33.41,1773.24,386.92,34.0
2024-09-01,PROD030,CAN01,49.26,2420.64,605.16,54.21
2024-09-01,PROD030,CAN02,37.69,1881.48,470.37,37.92
2024-09-01,PROD030,CAN03,26.19,1327.83,331.96,25.12
2024-09-01,PROD030,CAN04,15.64,784.82,196.21,15.83
2024-09-01,PROD031,CAN01,78.03,7078.88,1327.29,75.4
2024-09-01,PROD031,CAN02,66.74,6150.76,1153.27,68.2
2024-09-01,PROD031,CAN03,37.69,3527.78,661.46,42.1
2024-09-01,PROD031,CAN04,19.05,1764.79,330.9,19.21
2024-09-01,PROD032,CAN01,1261.76,52463.98,9537.95,1404.42
2024-09-01,PROD032,CAN02,779.26,32915.94,5984.12,812.91
2024-09-01,PROD032,CAN03,755.2,32398.08,5889.97,791.8
2024-09-01,PROD032,CAN04,296.62,12594.49,2289.68,286.71
2024-10-01,PROD001,CAN01,24377.87,737186.79,221156.04,25553.08
2024-10-01,PROD001,CAN02,21105.29,648354.51,194506.35,20071.98
2024-10-01,PROD001,CAN03,14838.61,462964.63,138889.39,14120.01
2024-10-01,PROD001,CAN04,7411.69,228872.99,68661.9,7364.83
2024-10-01,PROD002,CAN01,30424.47,876909.29,273157.24,29370.84
2024-10-01,PROD002,CAN02,30479.1,892428.05,277991.34,30246.39
2024-10-01,PROD002,CAN03,18578.79,552486.77,172099.63,20583.37
2024-10-01,PROD002,CAN04,8531.12,251092.19,78215.22,9168.12
2024-10-01,PROD003,CAN01,21346.73,746388.41,227947.02,22674.58
2024-10-01,PROD003,CAN02,18342.34,651519.92,198974.18,18952.5
2024-10-01,PROD003,CAN03,12469.95,449853.45,137385.24,13619.25
2024-10-01,PROD003,CAN04,5801.07,207127.2,63256.65,5753.29
2024-10-01,PROD004,CAN01,17886.9,616963.9,187618.72,17768.6
2024-10-01,PROD004,CAN02,13818.3,484193.23,147243.16,14933.4
2024-10-01,PROD004,CAN03,9961.2,354494.21,107801.69,9594.32
2024-10-01,PROD004,CAN04,4173.28,146993.35,44700.68,4156.24
2024-10-01,PROD005,CAN01,15187.36,545378.1,156414.44,14603.46
2024-10-01,PROD005,CAN02,10200.93,372129.93,106726.86,10522.09
2024-10-01,PROD005,CAN03,7694.06,285064.92,81756.62,7848.38
2024-10-01,PROD005,CAN04,3504.19,128498.65,36853.41,3748.89
2024-10-01,PROD006,CAN01,18134.11,479828.55,145675.95,18005.21
2024-10-01,PROD006,CAN02,14534.2,390679.3,118610.24,14986.72
2024-10-01,PROD006,CAN03,8751.37,238912.4,72533.8,9670.61
